Unnamed: 0;id_str;created_at;user_name;user_location;user_verified;retweet_count;favorite_count;lang;text;sentiment
3083;1.24158E+18;22/3/2020 04:09;🌹🕷Cristina La Veneno 🕷🌹;Costa Rica;False;0;1;es;colombia registra 487 nuevos casos covid cifra fallecidos alcanza los 761 …;2
3092;1.24158E+18;22/3/2020 04:09;gordita de chicharrón;Mexico;False;0;0;es;¿ven bueno aunque haya sido lópez ahí adjudic…;2
3099;1.24158E+18;22/3/2020 04:09;amadeus;Portugal;False;0;1;es;estornudas ¡que sea etiqueta debemos atender todo momento las medidas prevención para evitar contagiarnos…;0
3138;1.24158E+18;22/3/2020 04:09;GMDQ;Argentina;False;0;0;es;desde tuve covid huelo saboreo las cosas como antes estoy cansada fatigo muchísimo duele cabeza …;0
3147;1.24158E+18;22/3/2020 04:09;Obryan Jones;Colombia;False;1;10;es;los positivos por covid aumentaron nueve dentro del plantel selección uruguaya brian rodríguez gabrie…;2
3159;1.24158E+18;22/3/2020 04:09;Diario Correo;Peru;True;4;23;es;neves dio positivo covid covid dió positivo neves;2
3173;1.24158E+18;22/3/2020 04:09;Contexto de Durango;Mexico;False;0;0;es;chivilcoy covid  118 casos activos;2
3178;1.24158E+18;22/3/2020 04:09;nina mendoza 🌻;Paraguay;False;0;3;es;familiares visitam pacientes com covid internados into;2
3190;1.24158E+18;22/3/2020 04:09;Wilfrido Espinoza;Mexico;False;0;0;es;vacuna covid aun esta terminada anuncian como estuviera lista fuera bomberazo neg…;2
3198;1.24158E+18;22/3/2020 04:09;Jereee_;Argentina;False;0;2;es;pfizer pedirá aprobación vacuna del covid “ días” dice que segura eficaz …;2
3224;1.24158E+18;22/3/2020 04:09;Miguel Ángel Medina;Colombia;False;0;6;es;portugal tras reincorporarse benfica darwin núñez dio positivo covid perderá menos los próximos dos…;0
3255;1.24158E+18;22/3/2020 04:09;X i m e n a🤍;Mexico;False;0;1;es;federación francesa handball suspendió femenina 2da cat masculina …;0
3267;1.24158E+18;22/3/2020 04:09;Eduard Francisco;Colombia;False;0;0;es;paquetazo pmá hay alguna similitud pura coincidencia vergüenza los biden burócratas increíble visto farsa…;1
3288;1.24158E+18;22/3/2020 04:09;EL HERALDO;Colombia;True;29;72;es;meto agua mojo luego cómo posible que siendo usted semidiós que teme…;0
3300;1.24158E+18;22/3/2020 04:10;Angel AEC;Mexico;False;0;0;es;esquiva crítica gobierno ultra orbán pese que bloquea las ayudas anticrisis …;0
3318;1.24158E+18;22/3/2020 04:10;Néstor Núñez;Paraguay;False;4;2;es;través;2
3333;1.24158E+18;22/3/2020 04:10;INFO7;Mexico;True;10;30;es;sanidad asegura que letalidad del covid los mayores años bajado puntos segunda ola https …;2
3348;1.24158E+18;22/3/2020 04:10;andyluh;Ecuador;False;0;0;es;este objetivo adquiere una importancia aún más relevante coyuntura global actual efecto pandemia …;2
3350;1.24158E+18;22/3/2020 04:10;Francisca 🐞🌸🌵;Chile;False;0;0;es;ante aparición dos casos positivos por covid concejo deliberante bell ville realicé forma…;2
3353;1.24158E+18;22/3/2020 04:10;Mene Black ✨;Spain;False;2;2;es;joven enfermero deja emotivo mensaje familia antes fallecer por adiós …;0
3355;1.24158E+18;22/3/2020 04:10;TiempoSur;Argentina;False;0;0;es;ciro immobile regresado los entrenamientos con lazio tras dar negativo covid todo parece indicar que…;2
3356;1.24158E+18;22/3/2020 04:10;Boris Alexander Pavisic;Bolivia;False;0;0;es;evento virtual para evitar propagación del covid contó con alcalde chanchamayo eduardo mariño …;0
3363;1.24158E+18;22/3/2020 04:10;gaspi navideño;Argentina;False;4;7;es;premio nobel economía recomienda continuar ayudas sociales hasta que exista una vacuna contra covid;2
3368;1.24158E+18;22/3/2020 04:10;Ministro del Dólar ☣ #SecretaríaDeLaCripto;Argentina;False;1;4;es;llegaron brasil las primeras dosis vacuna china coronavac contra covid http…;0
3371;1.24158E+18;22/3/2020 04:10;Argüello♻️;Colombia;False;0;0;es;disposición transitoria que protege los trabajadores condición médica vulnerable frente covid trab…;2
3376;1.24158E+18;22/3/2020 04:10;Jorge Luis Zamudio #𝕷𝖆𝕷𝖎𝖌𝖆𝕸𝖎𝖙𝖎𝖈𝖆;El Salvador;False;0;0;es;que nunca antes había existido covid;2
3381;1.24158E+18;22/3/2020 04:10;Ay que Rico!;Argentina;False;0;0;es;cuba reportaron nuevos casos por covid cuba;2
3387;1.24158E+18;22/3/2020 04:10;Juan Pablo;Mexico;False;0;2;es;lerca como que tienen covid lerca trola tener covid;0
3388;1.24158E+18;22/3/2020 04:10;Vitor Santos;Brazil;False;1;0;es;covid lecciones aprendidas epidemiología • transmisión presintomática juega papel importante pro…;2
3393;1.24158E+18;22/3/2020 04:10;🚫;Ecuador;False;0;0;es;chelsea clinton “los movimientos antivacunas han capitalizado caos que generó pandemia por covid ″ infob…;0
3414;1.24158E+18;22/3/2020 04:10;tunotacom;Honduras;False;0;0;es;importante hasta personal docente docente gestión estatal privada que concurran las escuelas…;2
3416;1.24158E+18;22/3/2020 04:10;Luz Elena Martinez;Chile;False;0;0;es;darwin núñez weigl testaram positivo para covid rápidas melhoras;2
3423;1.24158E+18;22/3/2020 04:10;Rocca #BastaDeAtropelloK #CuarentenaFlexible;Spain;False;1;1;es;nesta quinta boletim fvs amazonas registra 957 novos casos covid;2
3425;1.24158E+18;22/3/2020 04:10;laq lia;Argentina;False;6;5;es;venezuela registró este martes 311 nuevos contagios por covid;2
3465;1.24158E+18;22/3/2020 04:10;Äïņäřä;Colombia;False;0;2;es;que hoy reportan muertes asociadas covid hombre años tunja hombre …;0
3466;1.24158E+18;22/3/2020 04:10;Santi;Argentina;False;0;8;es;alertamos que existen motivos para confiar las cifras covid venezuela maduro administración continúan sin…;2
3504;1.24158E+18;22/3/2020 04:10;BluRadio Colombia;Colombia;True;38;47;es;acabo ver escuchar los médicos intensivistas css solicitar insumos para tratar los pacientes covid …;2
3511;1.24158E+18;22/3/2020 04:10;Joshua.;Colombia;False;0;1;es;covid hoy 097 nuevos casos 186 fallecidos;0
3517;1.24158E+18;22/3/2020 04:10;MSN México;Mexico;True;1;3;es;“covid amazonía colombiana impacto una pandemia selva” ⃣ los …;0
3534;1.24158E+18;22/3/2020 04:10;Alejandra;Mexico;False;2;61;es;xbox pierde otra sus exclusivas para 2020 debido covid from;0
3540;1.24158E+18;22/3/2020 04:10;Emergencias Ec;United States;False;137;181;es;ops espera tener vacuna contra latinoamérica entre marzo mayo;2
3563;1.24158E+18;22/3/2020 04:10;juan Carlos Ocox;Guatemala;False;0;0;es;acuerdo informe publicado the lancet segunda fase pruebas clínicas vacuna …;2
3564;1.24158E+18;22/3/2020 04:10;Martín ✘✘;Argentina;False;0;0;es;dijo que esperaba que los kits estuvieran disponibles primero para los pacientes clínica cleveland …;2
3579;1.24158E+18;22/3/2020 04:10;JUANA CARRASCO;Cuba;False;0;0;es;covid argentina casos 349 434 ↑ 097 muertes 532 ↑185 recuperados 167 514 ↑ 040 …;0
3587;1.24158E+18;22/3/2020 04:10;Alvins__;Indonesia;False;0;0;es;covid río negro 2020 casos activos 932 ↓144 muertes 771 ↑ recuperados 462…;1
3598;1.24158E+18;22/3/2020 04:10;puli;Argentina;False;0;0;es;fecha hay 107 pacientes internados unidades terapia intensiva con asistencia respiratoria mecánica …;2
3601;1.24158E+18;22/3/2020 04:10;@NTl S0ClALlSTA 666;Bolivia;False;0;0;es;covid río negro novedades zona río negro 2020 …;2
3621;1.24158E+18;22/3/2020 04:10;martina🍸;Argentina;False;1;0;es;chelsea clinton “los movimientos antivacunas han capitalizado caos que generó pandemia por covid ″;0
3627;1.24158E+18;22/3/2020 04:10;dilla;United States;False;0;0;es;sanidad registra 233 nuevos casos covid 915 las últimas horas via;2
3642;1.24158E+18;22/3/2020 04:10;carlos mauro salcedo;Colombia;False;0;1;es;estado horas recorriendo madrid con medidor co2 para entender dónde están los riesgos supercontagio …;2
3645;1.24158E+18;22/3/2020 04:10;p a i v a;Argentina;False;0;0;es;vacuna biontech pfizer contra covid podría ser distribuida este mismo año dijo presidente …;2
3657;1.24158E+18;22/3/2020 04:10;Andrés Puertas;Colombia;False;0;0;es;para seguir transmisión del tercer congreso impacto contingencia sanitaria por covid disfrute goce …;2
3665;1.24158E+18;22/3/2020 04:10;Alejandra Cifuentes;Colombia;False;17;40;es;covid argentina 292 personas murieron 893 fueron diagnosticadas las últimas horas …;0
3689;1.24158E+18;22/3/2020 04:11;Jorge Luis Olivares.;Colombia;False;0;1;es;estas son las normas sanitarias para reunion grupos personas más información htt…;2
3701;1.24158E+18;22/3/2020 04:11;José Luis Montaña;Chile;False;0;0;es;los niños los jóvenes sufrirán los efectos covid crisis climática los próximos años ellos nos está…;0
3719;1.24158E+18;22/3/2020 04:11;infonogales.com;United States;False;0;1;es;necesita brutus 2años american bully imponente guapo buenísimo merece una …;2
3720;1.24158E+18;22/3/2020 04:11;Juan Luis Hdez.;Mexico;False;4;7;es;covid río negro novedades zona sur 2020;2
3722;1.24158E+18;22/3/2020 04:11;❄️ Call me Andresito ☃️🎄;Venezuela;False;0;1;es;mira transmisión avances las medidas implementadas por gobierno nacional…;2
3738;1.24158E+18;22/3/2020 04:11;DELEGACIÓN ESTADAL FALCÓN;Venezuela;False;6;7;es;director regional oms europa hans kluge semana pasada europa registró más 000 nuevas muert…;2
3747;1.24158E+18;22/3/2020 04:11;Daniela Cullen;Mexico;False;0;3;es;habrá fiestas religiosas navideñas sintonía con las autoridades del gobierno del estado las del gob…;2
3761;1.24158E+18;22/3/2020 04:11;PAZ es Progreso;Colombia;False;0;0;es;eeuu aprueba primer test covid para autodiagnóstico casero;2
3789;1.24158E+18;22/3/2020 04:11;PaticoMedios;Colombia;False;0;0;es;jajajajja jajajajja loco como covid;2
3792;1.24158E+18;22/3/2020 04:11;ℍ𝕚𝕕𝕒𝕝𝕘𝕠🚀;Costa Rica;False;0;4;es;¿quiénes son los médicos enfermeros obreros técnicos fallecidos por covid venezuela conozca sus perfiles…;0
3798;1.24158E+18;22/3/2020 04:11;Carla Franco;Venezuela;False;0;0;es;juez federal estados unidos bloqueó este miércoles las expulsiones inmigrantes menores acompañados …;0
3816;1.24158E+18;22/3/2020 04:11;Ceratiana;Colombia;False;0;1;es;economía mundial enfrenta arduo camino hacia recuperación tras crisis del covid los …;2
3844;1.24158E+18;22/3/2020 04:11;Juan Pablo Barrios;Chile;False;0;1;es;por covid pagan los más indefensos como las mascotas que son abandonadas por sus dueños esta…;0
3845;1.24158E+18;22/3/2020 04:11;Juan Alies 2;Colombia;False;2;6;es;experto pública considera error que plantee autorización uso…;0
3847;1.24158E+18;22/3/2020 04:11;Sebastian Acosta;Mexico;False;0;3;es;mientras ministerio salud confirmó 333 contagios gobernación registró 322 personas que super…;2
3852;1.24158E+18;22/3/2020 04:11;Maybel Sofia;Venezuela;False;0;0;es;washington vuelve cerrar sus museos smithsonian por nueva ola covid;0
3854;1.24158E+18;22/3/2020 04:11;Ramiro Toloza;Argentina;False;0;0;es;reporte escuela salud del instituto tecnología massachusetts asegura que prueba molec…;2
3855;1.24158E+18;22/3/2020 04:11;C🍃;Argentina;False;0;0;es;rafael uzcátegui gobierno puesto cuarentena los derechos humanos los venezolanos por…;2
3870;1.24158E+18;22/3/2020 04:11;emilio tasseff;Argentina;False;0;0;es;covid río negro novedades zona valle medio 2020 …;2
3894;1.24158E+18;22/3/2020 04:11;JubilaDITO;Argentina;False;0;0;es;vacuna covid pfizer requiere almacenamiento porque contiene componentes nanotecnológicos experimentales…;2
3905;1.24158E+18;22/3/2020 04:11;¡Al chile!;Mexico;False;0;0;es;angélica lozano pide gobierno votar suspensión derechos propiedad vacuna contra covid …;1
3949;1.24158E+18;22/3/2020 04:11;El Druso;Argentina;False;0;1;es;somos los número uno muerte aunque digan contrario enfatizó por burla sino porque esté …;1
3955;1.24158E+18;22/3/2020 04:11;María Isabel;Colombia;False;0;3;es;región entra una desescalada lenta para llegar navidad tendrá dos fases revisará lunes lunes https …;0
3960;1.24158E+18;22/3/2020 04:11;monica peña;Argentina;False;1;4;es;barrio nuestro — november news;2
3979;1.24158E+18;22/3/2020 04:11;david palmerin;Mexico;False;0;1;es;avisos parroquiales basílica caacupé mudará marte después del diciembre así que pejé calmá …;0
3983;1.24158E+18;22/3/2020 04:11;Sandra P. Rodríguez;Argentina;False;0;0;es;más 250 000 muertes por republicanos aceptan derrota del pdte pero públic…;0
4005;1.24158E+18;22/3/2020 04:11;💀🎄 Calavera de la Navidad Roja 👔🌲;Peru;False;0;0;es;gobernador equipo trabajo continúan trabajando mejorar las acciones contra covid …;0
4006;1.24158E+18;22/3/2020 04:11;Mayte Rizzo;Venezuela;False;1;1;es;salvaron personas están con pensamientos confinados casa hasta llegue vacuna pfizer veremos efectos …;2
4007;1.24158E+18;22/3/2020 04:11;no soy terna;Peru;False;0;1;es;laboulaye nuevos casos activos covid– pacientes recuperados urgente centro operaciones …;1
4025;1.24158E+18;22/3/2020 04:11;Rax - The People Playground Constructor/Destructor;Chile;False;0;0;es;comparto intervención diálogos sobre comercio integración tiempos pandemia organizado por bid int…;2
4027;1.24158E+18;22/3/2020 04:11;Xorxe A. Fdez..-;Argentina;False;27;32;es;acción gracias prende alarmas por contagios covid;2
4028;1.24158E+18;22/3/2020 04:11;David Narvaez Jiménez 🇨🇴;Colombia;False;0;0;es;aprueba lxv legislatura reforma ley coordinación fiscal estatal …;2
4030;1.24158E+18;22/3/2020 04:11;Gilda Mendoza Jaraba;Colombia;False;0;4;es;aras mantener tendencia descendiente contagio covid venezuela pdte exh…;0
4035;1.24158E+18;22/3/2020 04:11;David;Colombia;False;0;0;es;xunta galicia interviene una residencia vilalba lugo que hay 132 positivos por covid confirmado…;2
4039;1.24158E+18;22/3/2020 04:11;#SinJusticiaNoHayPaz;Costa Rica;False;1;1;es;como les importa esa referencia méxico mueren día 160 personas por tabaquismo por covid …;0
4041;1.24158E+18;22/3/2020 04:11;Daiana Lening;Argentina;False;0;0;es;unicef alertó sobre aumento desnutrición causa del covid cual puede poner riesgo toda una generación…;0
4043;1.24158E+18;22/3/2020 04:11;Fabii Frutos🌹;Argentina;False;0;0;es;con alegría recibimos visita miss universo 2018 quién está barranquilla marco coro…;2
4048;1.24158E+18;22/3/2020 04:11;Bianca;Argentina;False;8;16;es;gran paso hacia igualdadcon pandemia del covid distanciamiento social puso evidencia abrumadora …;0
4059;1.24158E+18;22/3/2020 04:11;Michii;Mexico;False;0;0;es;médicos intensivistas del complejo hospitalario caja seguro social css declaran alerta ante falta insum…;1
4068;1.24158E+18;22/3/2020 04:11;Susy Amaya;Mexico;False;0;0;es;ensayo oxford sobre covid evaluará datos fase iii tras infecciones;0
4070;1.24158E+18;22/3/2020 04:11;ALEJANDRO GONZALEZ;Spain;False;0;0;es;habla ventilación pero una máscara oxígeno puesta boca nariz mientras usted disfruta acostado…;2
4096;1.24158E+18;22/3/2020 04:12;gne;Argentina;False;0;1;es;gobernador california anuncia toque queda por contagios covid;2
4098;1.24158E+18;22/3/2020 04:12;H a n s K;Russia;False;0;0;es;las agencias onu advirtieron que uso tecnología datos para combatir pandemia covid debe invariablem…;0
4106;1.24158E+18;22/3/2020 04:12;Daniel;Paraguay;False;1;5;es;por estas razones debe revisarse obligatoriedad del sistema identificación contagios covid cdmx …;2
4109;1.24158E+18;22/3/2020 04:12;teleSUR Venezuela;Venezuela;False;5;5;es;oms deben mantener las escuelas abiertas confinamiento puede evitar…;0
4118;1.24158E+18;22/3/2020 04:12;𝙅𝙊𝙉𝘼𝙏𝙃𝘼𝙉 𝙓𝘼𝙑𝙄𝙀𝙍;Chile;False;0;0;es;covid amazonas comunidad que solo una familia contagió;2
4160;1.24158E+18;22/3/2020 04:12;B͟e͟l͟e͟n͟ 🦋✨;Argentina;False;1;0;es;único gobierno del mundo que aprovechado pandemia por covid para cambiar régimen constitucional pervirt…;0
4166;1.24158E+18;22/3/2020 04:12;Señor Nico Culebras;Argentina;False;0;0;es;¿perdiste familiar por este programa económico gobierno puede ayudar https…;0
4187;1.24158E+18;22/3/2020 04:12;Rosario;Argentina;False;0;0;es;autoriza congreso donación terreno para construir una ciudad judicial orizaba;2
4194;1.24158E+18;22/3/2020 04:12;Fabián Melo;Chile;False;3;20;es;una niña apenas año edad fue una las personas que murieron causa covid guanaj…;0
4197;1.24158E+18;22/3/2020 04:12;Radio Uno 91.3 Leyva;Colombia;False;1;0;es;continúa preparación científico preventiva sobre covid prevenir palabra clave;2
4205;1.24158E+18;22/3/2020 04:12;Qué Pasa en Venezuela;Venezuela;False;1;0;es;alguien invento covid con fin macabro nada fue casual los responsables sombras las personas …;0
4211;1.24158E+18;22/3/2020 04:12;Aurelio Martínez;Panama;False;0;0;es;cuando recomienda terminar aislamiento pacientes con covid asintomático sintomático inmunocompetente …;2
4242;1.24158E+18;22/3/2020 04:12;𝑁𝑎𝑡𝑎𝑙𝑖𝑎 𝐹𝑎𝑙𝑎ℎ;Colombia;False;0;1;es;virus chino porta ningún murciélago los miles murciélagos que han…;0
4253;1.24158E+18;22/3/2020 04:12;Fernando Bravo López;Venezuela;False;0;0;es;para dedicados …;2
4259;1.24158E+18;22/3/2020 04:12;KatyaSotoPAN;Mexico;False;2;3;es;texas una ciudad arrasada por covid;2
4271;1.24158E+18;22/3/2020 04:12;Nelly Sofia;Chile;False;0;1;es;¿cuánto cuesta américa latina vacuna contra covid;0
4275;1.24158E+18;22/3/2020 04:12;Alejandro Avila;Mexico;False;1;2;es;covid avanza indeteniblemente;2
4280;1.24158E+18;22/3/2020 04:12;J🌊;Colombia;False;0;0;es;hace presencia las horas del día través del sistema defensivo territori…;2
4281;1.24158E+18;22/3/2020 04:12;NoticiasNQN.com.ar;Argentina;False;0;0;es;reducirían plazos para registro recién nacidos veracruz …;2
4285;1.24158E+18;22/3/2020 04:12;María Fernanda;Colombia;False;0;0;es;hospitalizaciones estados unidos por covid disparan estados imponen más restricciones…;0
4289;1.24158E+18;22/3/2020 04:12;Jorge Urreta;Spain;False;0;0;es;lamentablemente méxico está por llegar los 100 mil muertos por covid millón contagi…;0
4292;1.24158E+18;22/3/2020 04:12;JUAN JOSE TORRES;Mexico;False;0;0;es;pandemia acentuado brecha género ciencia producción científica mujeres tiempo dedicado cuidado…;0
4300;1.24158E+18;22/3/2020 04:12;Vi er alle sammen dansk 🇳🇴 TODOSOMOSDANESES;Mexico;False;2;2;es;covid argentina 186 muertos más mil contagiados las últimas horas …;0
4301;1.24158E+18;22/3/2020 04:12;I'м Mαттнеω. 💚🏳️‍🌈 🎭✌🏻;United States;False;0;0;es;una las primeras universidades responder crisis del covid alberto sánchez vicerrector transformacion…;0
4305;1.24158E+18;22/3/2020 04:12;Nora Zam;Argentina;False;0;0;es;propone diputado modificar edad mínima para venta bebidas alcohólicas;2
4334;1.24158E+18;22/3/2020 04:12;El Gabo;Dominican Republic;False;0;2;es;ahora reporte vespertino covid nuevos casos confirmados 097 nuevas muertes 186 las últimas …;0
4336;1.24158E+18;22/3/2020 04:12;hugo rolando barraza;Argentina;False;0;1;es;balance del covid desde domingo han reportado nuevos covid guárico hasta fecha …;2
4340;1.24158E+18;22/3/2020 04:12;TheJosue259;Dominican Republic;False;1;3;es;fundación ayesa hecho entrega una donación económica que irá destinada reducir impacto …;2
4357;1.24158E+18;22/3/2020 04:12;GUSTAVO RECABREADO CABRERA;Ecuador;False;0;0;es;minsalud reportó 487 nuevos casos covid colombia;2
4361;1.24158E+18;22/3/2020 04:12;Paulo Suazo Sabag;Chile;False;0;1;es;covid recuperados 871 534 369 letalidad capacidad uci 973 480 …;2
4362;1.24158E+18;22/3/2020 04:12;Eventos Santa Marta;Colombia;False;0;2;es;siguiendo lineamientos del pdte para prevención del covid airports council internati…;2
4363;1.24158E+18;22/3/2020 04:12;Angel Adrian Labiano;Argentina;False;1;1;es;síntomas del coronavirus qué diferencia pérdida olfato gusto por covid prod…;0
4366;1.24158E+18;22/3/2020 04:12;©️®️ López;Colombia;False;0;0;es;carlos rivera será conductor los premios “latin grammy awards 2021” uno sus colaboradores dio positivo covi…;2
4387;1.24158E+18;22/3/2020 04:12;Jeyver Rodriguez;Chile;False;2;0;es;colombia registró 487 nuevos casos covid;2
4401;1.24158E+18;22/3/2020 04:12;Sabrina Diaz;Paraguay;False;0;4;es;carlos rivera será conductor los premios “latin grammy awards 2021” uno sus colaboradores dio positivo covid …;2
4409;1.24158E+18;22/3/2020 04:12;Pᴇ́ʀɪᴛᴀs.™ 🎄✨🎅;Macedonia;False;4;14;es;covid sedena más cinco mil militares han contagiado 140 han fallecido infobae…;0
4412;1.24158E+18;22/3/2020 04:12;Daniel;Argentina;False;0;0;es;una muerte por minuto estados unidos por covid pesadilla sigue;0
4417;1.24158E+18;22/3/2020 04:12;C I R Y L O;Argentina;False;0;7;es;salgo con covid esa sala porque dios misericordioso conmigo;2
4430;1.24158E+18;22/3/2020 04:12;Mortuus;Ecuador;False;0;0;es;plantea diputada iniciativa que daría viabilidad las alertas violencia género;0
4457;1.24158E+18;22/3/2020 04:13;Cómo Vamos La Paz;Mexico;False;0;1;es;debería aprovechar renuncia carlos queiroz coger dirección técnica selección cómo …;0
4472;1.24158E+18;22/3/2020 04:13;O. z;Colombia;False;0;1;es;presentan las experiencias enfrentamiento pandemia del;0
4477;1.24158E+18;22/3/2020 04:13;Peninsular Punto Medio;Mexico;False;1;0;es;eso cree nadie son como las estadísticas del curandero gatell sobre covid sin excepción todos los deli…;2
4479;1.24158E+18;22/3/2020 04:13;El Cruz ✌;Colombia;False;1;6;es;“ nivel mundial las mujeres propietarias pequeños negocios enfrentan exclusión económica barreras …;2
4485;1.24158E+18;22/3/2020 04:13;gochita;Venezuela;False;0;0;es;seran cómo molecula a10 que acabó con covid venezuela;2
4500;1.24158E+18;22/3/2020 04:13;@tonsanjr;Colombia;False;1;2;es;cifras recientes contagios covid ibagué son responsabilidad los bares asobares…;2
4504;1.24158E+18;22/3/2020 04:13;púlsar.;Argentina;False;0;2;es;propósito navidad familia les recuerda mantener medidas orientadas por …;2
4535;1.24158E+18;22/3/2020 04:13;@INE_Tlaxcala;Mexico;False;1;5;es;pfizer calcula que podrá producir hasta millones dosis vacuna 2020 1300 millones para finales 2021 …;2
4550;1.24158E+18;22/3/2020 04:13;𝔊𝔢𝔬𝔯𝔤𝔢 ❼;Mexico;False;0;3;es;cónsul general calidad presidente pro tempore encabezó reunión mensual …;2
4551;1.24158E+18;22/3/2020 04:13;Tania Meyer;Chile;False;0;0;es;acuerdo información proporcionada por ministerio salud pública msp hoy llevaron cabo 3555 análisis…;2
4562;1.24158E+18;22/3/2020 04:13;Pamela 🇵🇪;Peru;False;4;9;es;comité seguimiento covid prorroga cierre perimetral los municipios región hasta diciembre …;2
4563;1.24158E+18;22/3/2020 04:13;Myriam L. Téllez M.;Colombia;False;0;9;es;“ escenario catastrófico” coparmex lamentó las más 100 000 muertes por covid méxico que “pudieron …;0
4565;1.24158E+18;22/3/2020 04:13;Fredy Alucard;Argentina;False;0;0;es;inauguran hotel cubierto oro pese covid;1
4569;1.24158E+18;22/3/2020 04:13;Audy Sanchez;Venezuela;False;0;0;es;new post canadá podría ver 000 casos covid día antes fin año aumentan las tasas contacto;0
4574;1.24158E+18;22/3/2020 04:13;La Patilla;Venezuela;True;5;2;es;conjunto con cáritas mexicana estamos dando apoyo las diócesis zona población …;0
4578;1.24158E+18;22/3/2020 04:13;Elvia Livier: Comunicóloga antipeje...🍀;Mexico;False;0;0;es;colombia reportó 198 muertes 487 nuevos contagios por covid este noviembre;0
4584;1.24158E+18;22/3/2020 04:13;Ivana Carina;Argentina;False;1;8;es;“ley seca” aplicará menos ocho las alcaldías cdmx acuerdo con que informó jefa gobierno …;2
4588;1.24158E+18;22/3/2020 04:13;LEO;Paraguay;False;0;0;es;secretaría salud desarrollo social informa que día hoy recibieron resultados negativos …;0
4596;1.24158E+18;22/3/2020 04:13;Jorge F. Guerrero;Colombia;False;0;3;es;jefe del ejército británico advierte iii guerra mundial por covid;0
4611;1.24158E+18;22/3/2020 04:13;Elias;Argentina;False;0;0;es;vacunas contra covid podrían llegar para otoño segundo semestre del 2021;0
4619;1.24158E+18;22/3/2020 04:13;MonitordeSalud;Venezuela;False;1;2;es;separ quiere recordar que contra gripe este año más importante que nunca solo puede prevenir grip…;2
4630;1.24158E+18;22/3/2020 04:13;Alberto;Argentina;False;0;0;es;boletín sobre las vacunas fase iii para covid aunque los anuncios son alentadores falta mucha información…;0
4647;1.24158E+18;22/3/2020 04:13;Candela;Mexico;False;0;1;es;pilar mazzetti reasumió hoy funciones como ministra salud titular del cont…;2
4652;1.24158E+18;22/3/2020 04:13;Oña Queja👵🏻;Colombia;False;0;0;es;gobernador encabezó reunión del regional centro mandatario estatal fue …;2
4680;1.24158E+18;22/3/2020 04:13;_Ericka;Peru;False;0;1;es;avanza villa gesell construcción hospital modular que permitirá realizar testeos rápidos durante temporada…;2
4689;1.24158E+18;22/3/2020 04:13;ᴀɴᴛᴏ🌹;Argentina;False;0;0;es;¿cómo funcionan los ensayos clínicos las vacunas contra covid ocho preguntas esenciales;0
4705;1.24158E+18;22/3/2020 04:13;Teddy C.;Guatemala;False;0;0;es;desde glorioso ejército bolivariano seguimos lucha frontal contra covid iya son 246 días cuarenten…;0
4718;1.24158E+18;22/3/2020 04:13;Soy de Buenaventura;Colombia;False;0;3;es;487 nuevos casos 198 fallecidos hoy colombia por covid;0
4728;1.24158E+18;22/3/2020 04:13;🦋;Argentina;False;0;0;es;600 mil desempleados tras efectos covid vía;0
4731;1.24158E+18;22/3/2020 04:13;Cristina Gómez Lima ✨ USA CUBREBOCAS 😷;Mexico;False;7;8;es;este día integrantes agrupación antorcha campesina manifestaron plaza lerdo;0
4742;1.24158E+18;22/3/2020 04:13;Gerardo Alberto Isea;Venezuela;False;0;0;es;dos los principales expertos enfermedades infecciosas que asesoraron gobierno hong kong sobre pandemia…;0
4750;1.24158E+18;22/3/2020 04:13;Luis Pico;Argentina;False;4;7;es;partido oficial jornada liga recibimos duro rival cfs minaya lucharemos para conseguir primera victo…;0
4765;1.24158E+18;22/3/2020 04:13;FREDDY MORALES;Venezuela;False;0;0;es;lamentablemente méxico está por llegar los 100 mil muertos por covid millón con…;0
4769;1.24158E+18;22/3/2020 04:13;ElMoyilibros;Venezuela;False;0;0;es;​ virus influenza transmite con facilidad una persona otra través gotitas …;2
4781;1.24158E+18;22/3/2020 04:13;Adrián E. Valbuena;Chile;False;0;1;es;covid hizo que por primera vez ‘prima navidad’ entregue entre noviembre…;2
4791;1.24158E+18;22/3/2020 04:13;Diana ❄;Mexico;False;0;0;es;mueres tras convalecer por …;0
4800;1.24158E+18;22/3/2020 04:14;SuNoticiero;Venezuela;True;1;2;es;los pacientes con covid fallecen porque les entuban mueren deshidratación hambre ahí botados…;0
4803;1.24158E+18;22/3/2020 04:14;Jose Daniel;Colombia;False;0;0;es;ley seca edo mex cdmx ante alza contagios covid;2
4808;1.24158E+18;22/3/2020 04:14;but;Panama;False;2;2;es;¿qué tanto visto afectada economía con pandemia del covid;0
4809;1.24158E+18;22/3/2020 04:14;maribu;Uruguay;False;0;1;es;geresat cojedes resolución conflicto con las los vulnerables contagio del covid según resolución nro …;2
4815;1.24158E+18;22/3/2020 04:14;Juan Chourio Diaz;Venezuela;False;0;1;es;¡ pierdas través del invita conferencia vida emocional con cov…;0
4849;1.24158E+18;22/3/2020 04:14;WBEIMAR LO DICE (🏡);Colombia;False;3;4;es;respirando humo desde anoche rosario respirando humo esta mañana sabemos cuán contaminado está aire pues …;0
4876;1.24158E+18;22/3/2020 04:14;Mrs. Weird;Mexico;False;0;1;es;costoso gigantesco desafío para distribuir vacuna contra covid;0
