	Unnamed: 0	id_str	created_at	user_name	user_location	user_verified	retweet_count	favorite_count	lang	text	sentiment
76426	76426	1241631030651637760	2020-03-22 07:41:20	I LOVE PALERMOCALCIO	Palermo	False	0	0	it	emergenza covid nuova carta dei servizi del comune sorso	2
76437	76437	1241631034950725633	2020-03-22 07:41:21	Roma sul web	Roma, Italy	False	0	0	it	ravenna positivi covid tredici ospiti due operatori del dormitorio via torre	2
76524	76524	1241631081146744832	2020-03-22 07:41:32	Eleonora Buratto		False	4	7	it	tra tanti sistemi per fermare uno potrebbe essere quello impedirne	0
76527	76527	1241631081226473472	2020-03-22 07:41:32	tiz solignani ✝️	Vignola, Emilia Romagna	False	0	0	it	covid esclusiva – primario gianfausto iarrobino “ nostra sanità fortemente sprogrammata”	2
76570	76570	1241631106262237186	2020-03-22 07:41:38	Simone Donati		False	0	0	it	sono 972 nuovi casi tamponi sono 830 616 tamponi antigenici rapidi ricoverati 101 …	2
76591	76591	1241631118388088833	2020-03-22 07:41:41	Frank -(abruzzonewsonline.it)	Giulianova	False	0	0	it	questi giocano scempions league con gli intubati che continuano negare …	0
76615	76615	1241631127217061888	2020-03-22 07:41:43	OA SPORT		False	0	0	it	covid esclusiva – primario gianfausto iarrobino “ nostra sanità fortemente sprogrammata” https	2
76618	76618	1241631127808421889	2020-03-22 07:41:43	Matteo Conte		False	0	0	it	covid esclusiva – primario gianfausto iarrobino “ nostra sanità fortemente sprogrammata” …	2
76700	76700	1241631173618675712	2020-03-22 07:41:54	Dittat€uro		False	0	0	it	pescara terapia intensiva reparto covid pettinari “preoccupa rapporto pazienti infermieri” via	0
76742	76742	1241631206682374144	2020-03-22 07:42:02	Zazoom Info	Italia	False	0	0	it	apre drive through tamponi molecolari palaschiavo	2
76798	76798	1241631239897055232	2020-03-22 07:42:10	Augusto Amato	Rome	False	0	0	it	usa record 250mila morti per scuole chiuse	0
76813	76813	1241631248780595201	2020-03-22 07:42:12	Rita Mezzadra		False	0	0	it	covid 183 nuovi casi tre morti latina provincia	0
76838	76838	1241631261891923968	2020-03-22 07:42:15	Luca Pacchin	switzerland	False	0	0	it	cosa dice condizionati chi non non sarà mai più eletto chi non mai candidato …	2
76876	76876	1241631282251157504	2020-03-22 07:42:20	giuseppe	Basilicata, Italia	False	0	0	it	non ’ bisogno ospedali campo come fossimo afghanistan sono ospedali chiusi meglio …	1
76901	76901	1241631295031201792	2020-03-22 07:42:23	Moky	Italy	False	1	1	it	covid tar legittima ’ordinanza regionale sulla scuola	2
76913	76913	1241631302480207872	2020-03-22 07:42:25	Notiziedi		False	0	0	it	siracusa asp screening per covid alla popolazione scolastica «oggi zero positivi» libertà sicilia…	2
76937	76937	1241631311556677638	2020-03-22 07:42:27	Arit72lt		False	0	0	it	luce frescura una per volta piano inferno milanese paura sotto vulcano parole dai più muti pensare sen…	1
76992	76992	1241631333111259136	2020-03-22 07:42:32	Catina67		False	0	0	it	grande successo tecnologico disposizione della lotta contro	0
76996	76996	1241631333337587715	2020-03-22 07:42:32	RepubblicaTv		False	36	227	it	covid gambia registers new case person quarantine	2
77005	77005	1241631337590726656	2020-03-22 07:42:33	Antonio Faleo	Foggia, Puglia	False	0	3	it	sostanza hanno detto loro non fai quello che diciamo noi esempio sull immigrazione non avrai soldi per …	2
77007	77007	1241631340472291328	2020-03-22 07:42:34	Valter #PaceAmoreLibertà		False	0	0	it	cosa sappiamo finora quali sono laboratori farmaceutici che sono fatti una sana concorrenza dirittura …	2
77050	77050	1241631357622771712	2020-03-22 07:42:38	luciana64	Jesi, Marche	False	0	2	it	siracusa asp screening per covid alla popolazione scolastica «oggi zero positivi»	2
77073	77073	1241631375066902529	2020-03-22 07:42:42	🐛🐛🐛 E che cazzo...🔪🗡️(Numero Uno)🗡️🗡️⚔️⛏️	Italia	False	0	2	it	con della ottobre 2020 veritas mantiene media del raggiunta nel periodo gennaio…	2
77078	77078	1241631379198181376	2020-03-22 07:42:43	Giuseppe		False	0	0	it	microsoft cyber security dopo pandemia covid	2
77146	77146	1241631412454854657	2020-03-22 07:42:51	giofar	Milano	False	0	0	it	politica tedesca vara nuova legge anti giorni ieri approvata promulgata oggi …	2
77279	77279	1241631488166281218	2020-03-22 07:43:09	UncleDanHarleyMan 🇮🇹💚🖤The last of Mohicans	Milano, Lombardia	False	0	0	it	scuola screening per covid siracusa zero positivi 759 tamponi rapidi eseguiti rosolini zero positivi …	2
77284	77284	1241631491555237889	2020-03-22 07:43:10	CalcioNapoli24.it	Napoli	False	0	0	it	palestre chiuse causa covid sfogo danny lazzarin passo dal fallimento dobbiamo combattere	0
77295	77295	1241631496282275841	2020-03-22 07:43:11	CalcioNapoli24.it	Napoli	False	0	0	it	una persona veramente disgustosa almeno messaggio che passa dalla questo …	0
77310	77310	1241631504423366662	2020-03-22 07:43:13	Antonio Graziani	Rome, Italy	False	0	0	it	corso riunione tra governo regioni	2
77311	77311	1241631504867954688	2020-03-22 07:43:13	CalcioNapoli24.it	Napoli	False	0	2	it	dopo che caduto addosso pezzo muro nel tribunale cui stava difendendo giulia risu…	2
77313	77313	1241631508600950785	2020-03-22 07:43:14	CalcioNapoli24.it	Napoli	False	0	0	it	finalmente ripensa come abbiamo più volte richiesto …	2
77342	77342	1241631522031120384	2020-03-22 07:43:17	Noi Aretini	Arezzo, Toscana	False	0	0	it	“perché guariremo” libro che ruba …	2
77369	77369	1241631538191761408	2020-03-22 07:43:21	Guido Laremi		False	0	1	it	seconda ondata figlia del nostro comportamento estivo chi crede	2
77469	77469	1241631593283948544	2020-03-22 07:43:34	Salvatore Rubino	Lombardia, Italia	False	0	1	it	per repubblica mistero origine del non vuole fare investigare esperti dell oms sull orig…	2
77525	77525	1241631634195185665	2020-03-22 07:43:44	Gennaro Carotenuto 💙	New York, NY	False	358	1130	it	oggi per prima volta dal dall inizio della nuova ondata totale dei ricoveri lombardia segno negativ…	2
77646	77646	1241631701949972480	2020-03-22 07:44:00	Nerazzurrisiamonoi.it	Milano, Lombardia	False	0	0	it	report novembre misure contenimento hanno rallentato velocità crescita dei contagi settim…	2
77673	77673	1241631722862792709	2020-03-22 07:44:05	🇪🇺 𝒟𝒶𝓇𝒾𝑜𝓈𝓀𝓎 𝒪𝓈𝓀𝓎 🇮🇹	Roma	False	0	0	it	conferma che accentua diseguaglianze arriva dato causa della sospensione delle mense scolas…	2
77686	77686	1241631731708559365	2020-03-22 07:44:07	Valter #PaceAmoreLibertà		False	0	0	it	arcuri verso vaccinazione massa nel 2021	2
77713	77713	1241631747663675392	2020-03-22 07:44:11	azzodacorreggio (crs)	Europa	False	0	0	it	regole per contenimento del distanza igiene delle mani ventilazione deg…	2
77834	77834	1241631807046639616	2020-03-22 07:44:25	Nicola Cassano		False	0	0	it	coronavirus italia arcuri “grazie alle misure prese crescita ridotta dico tutto sul vaccino” …	2
77843	77843	1241631810909540352	2020-03-22 07:44:26	Napolike		False	4	4	it	coronavirus bollettino oggi aumento nuovi positivi	2
77864	77864	1241631819461787649	2020-03-22 07:44:28	Francesco P.	Italia	False	1	1	it	continuano gli sbarchi soli giorni sono sbarcati 577 quasi terzo del totale annuo…	2
77901	77901	1241631836129775616	2020-03-22 07:44:32	•ɐpɐɹɐu🎄💨 🌲	Vancouver Island, Canada	False	0	0	it	aggiornamento bollettino 2020	2
77906	77906	1241631839971880961	2020-03-22 07:44:33	Stefano Esposito	Oslo, Norway	False	0	1	it	tra tante troppe vite portate via dal quella dei signori olga vincenzo molino deceduti domenica …	0
77992	77992	1241631890781732864	2020-03-22 07:44:45	Il Giorno	Italia	False	3	1	it	coronavirus ecco dati del ministero della salute aggiornati novembre 2020 …	2
78014	78014	1241631903456821248	2020-03-22 07:44:48	informazione interno	Italia	False	0	0	it	coronavirus lopalco “questo incubo lasceremo alle spalle primavera estate strategia stop and per convi…	2
78029	78029	1241631911744847873	2020-03-22 07:44:50	claudio crivellaro		False	0	0	it	ufficialmente contribuito risorgere stanno arrivando nuovamente tempi bui …	2
78047	78047	1241631923652505602	2020-03-22 07:44:53	Elisa Buson		False	1	2	it	nelle bollettino del frutto dell insieme dati raccolti autonomamen…	2
78067	78067	1241631932741570560	2020-03-22 07:44:55	⚫🔴 Mandiamoli all'Inferno		False	0	0	it	covid vertice tra governo regioni parametri per definire zone non cambieranno fino dicembre …	2
78075	78075	1241631937342693376	2020-03-22 07:44:56	hagakure		False	1	3	it	iene santa inquisizione	2
78078	78078	1241631941302071298	2020-03-22 07:44:57	Chiara Milighetti	Firenze, Toscana	False	0	1	it	prime dieci province italiane oggi per numero nuovi positivi milano sempre vertice solo due…	2
78225	78225	1241632020457033728	2020-03-22 07:45:16	bucefalus		False	0	0	it	solo degli italiani vuole vaccinarsi paghiamo stupidaggini dette estate stupidaggini …	0
78253	78253	1241632036869283840	2020-03-22 07:45:20	anto61		False	0	2	it	avviso importante per partecipare allo screening gratuito popolazione scolastica …	2
78259	78259	1241632037183860736	2020-03-22 07:45:20	e.r.epifania		False	0	0	it	oggi per come fossero morti tutti gli abitanti terzolas provincia trento tutti compreso …	0
78282	78282	1241632053864599553	2020-03-22 07:45:24	enrico ecca	SAN SPERATE	False	0	0	it	prime dieci province italiane oggi per numero nuovi positivi milano sempre vertice …	2
78305	78305	1241632066988580864	2020-03-22 07:45:27	Scrivo Libero	Agrigento, Sicilia	False	0	0	it	raccomando andiamoci piano quest anno con gli famiglia nadia vaccarisi …	2
78312	78312	1241632071036043267	2020-03-22 07:45:28	Annarita Caroli		False	0	2	it	intervento del commissario arcuri	2
78316	78316	1241632074613821440	2020-03-22 07:45:29	rossosantena	santena	False	0	0	it	che paragona vaccino contro quello del sostenendo che stato che deve decidere…	2
78328	78328	1241632079554793472	2020-03-22 07:45:30	🌌Aredhel 🌌	Rohan, Middle Earth	False	0	6	it	andamento decessi giornalieri infor…	2
78338	78338	1241632087104421889	2020-03-22 07:45:32	Sport RSI	Comano, Svizzera	False	0	1	it	andamento casi informazioni aggi…	2
78410	78410	1241632138291752960	2020-03-22 07:45:44	Supermandrake	Pescara	False	0	0	it	rischio assembramenti chiusi domenica	0
78439	78439	1241632158902562816	2020-03-22 07:45:49	Marco		False	0	0	it	boccia fai lanciato dal ecco parole del…	2
78484	78484	1241632188371742722	2020-03-22 07:45:56	Patrizia P.		False	0	0	it	coronavirus trentino decessi 266 casi meno della metà sono over70	2
78520	78520	1241632217698381824	2020-03-22 07:46:03	oscar badoino	Verbania VB, Italia	False	1	1	it	bella botta oggi	2
78576	78576	1241632247008149505	2020-03-22 07:46:10	Laura Celotto	Dresden, Germany	False	0	1	it	chiude scuole pubbliche private per ricchi restano aperte rette fino 55mila dollar…	2
78603	78603	1241632259834249218	2020-03-22 07:46:13	Renato Menta	Biassono  -  Monza e Brianza 	False	0	0	it	stato smantellato sistema sanitario favore dei centri accoglienza adesso lamenta …	0
78612	78612	1241632268281495553	2020-03-22 07:46:15	carmen	Roma, Lazio	False	0	0	it	buon affare società sequestrata operazione dirty cleaning della guardia finanza tra …	2
78671	78671	1241632301785776128	2020-03-22 07:46:23	magnifica presenza		False	0	0	it	due spiegano perché gli variano persona persona	2
78758	78758	1241632351471403008	2020-03-22 07:46:35	(((Speaker-agli-Animali)))😷	#Italistan / #Idiotistan	False	1	2	it	italia arcuri grazie alle misure prese crescita ridotta dico tutto sul vaccino …	2
78819	78819	1241632385206190082	2020-03-22 07:46:43	Iside 💕#SONO ORGOGLIOSAMENTE ITALIANA 🇮🇹	Italia	False	0	0	it	dati diffusi dal min salute 2020 761671 positivi 18503 498 987 guariti 17020 610 ricoverati 106 712…	2
78857	78857	1241632411089321984	2020-03-22 07:46:49	Giuseppe Tei	Italia	False	0	0	it	sono ° giorno lockdown covid19 coronavirus pandemia ecc non posso piu …	2
78896	78896	1241632435361787904	2020-03-22 07:46:55	Somuthaber	Türkiye	False	0	0	it	700 passa morti giorno giocano agli investigatori	0
78934	78934	1241632460993069056	2020-03-22 07:47:01	Socialismo & Chihuahua	Ridente entroterra veneziano.	False	1	0	it	effetti della legge votata ieri germania medico arrestato durante live …	2
78938	78938	1241632465007128576	2020-03-22 07:47:02	Mariella		False	0	0	it	coronavirus morra santelli mie parole strumentalizzate truffaldino taglia cuci …	2
78953	78953	1241632473441763328	2020-03-22 07:47:04	MariaLuciaBellipario		False	0	0	it	diventano dieci zone rosse …	2
79029	79029	1241632519042355200	2020-03-22 07:47:15	ALLERTApcBassignana	Bassignana, Piemonte	False	1	1	it	studia per	2
79034	79034	1241632520220954625	2020-03-22 07:47:15	Palermo 24h	Palermo	False	0	0	it	mio vaccino più lungo del tuo che buffoni …	0
79076	79076	1241632544912814080	2020-03-22 07:47:21	luca cane		False	0	0	it	covid nuova ordinanza del presidente musumeci negozi chiusi domenica	0
79094	79094	1241632553464930304	2020-03-22 07:47:23	Rosy Merola		False	3	4	it	rapidi anche dai medici base dai pediatri siglato oggi regione accordo …	2
79152	79152	1241632587115827201	2020-03-22 07:47:31	TV Prato	Prato, Toscana	False	0	1	it	’ ultima cena tempi del perdonatemi non resistito https …	2
79183	79183	1241632607554678785	2020-03-22 07:47:36	Federico 🏴	Cavriago, Emilia Romagna	False	0	0	it	test finiti nostro vaccino efficace	2
79193	79193	1241632612214616065	2020-03-22 07:47:37	ANSIA		False	0	0	it	potenti getti ’acqua sulle persone berlino fine novembre voi continuate pure credere che preoc…	2
79207	79207	1241632620716470272	2020-03-22 07:47:39	Vilma Prato		False	0	0	it	pronta vaccinare più milioni persone mese contro non appena siero sarà disponibi…	2
79314	79314	1241632683601657856	2020-03-22 07:47:54	_solo_ros_	Divano di Casa	False	0	0	it	una vittima nuovi contagi guarigioni	0
79323	79323	1241632687653294081	2020-03-22 07:47:55	Ministero delle cose		False	0	0	it	dopo cinque superbatteri che minacciano mondo	2
79329	79329	1241632692015435777	2020-03-22 07:47:56	Marco Zatterin	Torino, Piemonte	True	0	0	it	non senza	2
79344	79344	1241632700378894342	2020-03-22 07:47:58	Jacopo Loredan	Milan	False	0	0	it	darwin positivo rientro dall	2
79352	79352	1241632703801430016	2020-03-22 07:47:59	Zerouno TV		False	0	0	it	collasso trasferiti sindacati sul piede guerra poteva prevede…	0
79355	79355	1241632704359170049	2020-03-22 07:47:59	Leo		False	0	0	it	fatto questi giorni vaccino antinfluenzale avuto per due giorni febbre bassa per due giorni avuto …	2
79384	79384	1241632716556132354	2020-03-22 07:48:02	Sky tg24		True	2	4	it	porte anche sono aperte sono mio nonno avesse palle sarebbe flipper …	2
79405	79405	1241632725091545090	2020-03-22 07:48:04	Nutizieri	Bologna, Italy	False	0	0	it	coronavirus padre ammalato richiesta sui social per trovare donatore plasma …	0
79491	79491	1241632763658342400	2020-03-22 07:48:13	torcolacci silvio		False	0	0	it	coronavirus italia boccia avverte “altre zone rosse rispondo così”	2
79542	79542	1241632796268998656	2020-03-22 07:48:21	Zerouno TV		False	0	0	it	arancione tecnico come chi corre notte con maglia fosforescente nella speranza che non …	2
79549	79549	1241632796860461056	2020-03-22 07:48:21	Psicogattara 🏳️‍🌈	Genova	False	0	2	it	propende vaccinazione obbligatoria scatenando ira tutti del regno erano contrari anche quan…	2
79567	79567	1241632809044914177	2020-03-22 07:48:24	Elected President 🌎La Simo 🌎	North korea	False	0	0	it	coronavirus von der leyen possibile ema vaccini seconda metà dicembre	2
79617	79617	1241632834386898944	2020-03-22 07:48:30	MisterCariola🇯🇲	Nn aggiungetemi nelle liste	False	4	6	it	intanto alla casa bianca tiene primo briefing della task force dopo oltre mesi…	2
79645	79645	1241632846911090689	2020-03-22 07:48:33	veronica braga		False	1	3	it	vorrei dire tutti quelli che “ ” che tutti muore …	0
79702	79702	1241632880159264769	2020-03-22 07:48:41	Zerouno TV		False	0	0	it	mica chiedono come avere morti giorno mesi loro elogiano germania come …	2
79711	79711	1241632884592689152	2020-03-22 07:48:42	Zerouno TV		False	0	0	it	andrea col primo gennaio senza dati non vaccinerei	2
79770	79770	1241632917551529986	2020-03-22 07:48:50	bruna perani		False	0	0	it	come nella prima ondata tiene fronte vero …	2
79783	79783	1241632926523174912	2020-03-22 07:48:52	1972 - Enzo Reale	Barcelona	False	1	1	it	premesso che sono per abolire regioni almeno accentrare intanto pubblica domando perché non ven…	2
79799	79799	1241632935222140933	2020-03-22 07:48:54	Nesin Morques	Siracusa, Sicilia	False	0	0	it	che bello che sempre discorso del non oggi grazie per aver fatto finire ricordandocelo …	2
79870	79870	1241632969078575105	2020-03-22 07:49:02	Ribera Live	Ribera, Sicilia	False	0	0	it	cosa accade bordo ambulanza che aiuta cittadini affetti spero che possano vedere questo…	2
79892	79892	1241632984433938432	2020-03-22 07:49:06	Zerouno TV		False	0	0	it	chiama fenomeno che americani stanno osservando dopo mesi emergenza legata…	2
79909	79909	1241632993934008320	2020-03-22 07:49:08	Fanta Scooby	Amo il mio paese 🤚🇮🇹	False	0	0	it	carrara ravetto zanella passano alla anche tempo compravendita dei parlam…	2
79923	79923	1241632998518382593	2020-03-22 07:49:09	Indiecappato	Son qua a nord-est	False	0	1	it	emilia romagna tamponi rapidi anche negli ambulatori dei medici medicina generale dei pediat…	2
80023	80023	1241633047948275712	2020-03-22 07:49:21	Monica Fassetta	Italia	False	0	0	it	coronavirus nuova ordinanza sicilia negozi chiusi domenica	0
80069	80069	1241633072224907265	2020-03-22 07:49:27	Zerouno TV		False	0	0	it	coronavirus gerry scotti sogna tornare presto “ perso 10kg spero negativizzarmi tempo per …	2
80131	80131	1241633107251511298	2020-03-22 07:49:35	Lavori Pubblici		False	0	1	it	massimo mai fatto orge natale	2
80164	80164	1241633127992135681	2020-03-22 07:49:40	Tushar Behl	Bengaluru, India	False	0	0	it	immunita dei potrebbe durare più per diversi motivi	2
80183	80183	1241633140910817280	2020-03-22 07:49:43	Michele Di Fonzo		False	0	2	it	anno distanza dal elenchiamo farmaci per cure quelli non utili https …	0
80247	80247	1241633174150578177	2020-03-22 07:49:51	informazione interno	Italia	False	0	0	it	nuova per gli spostamenti durante nelle …	2
80254	80254	1241633178193977344	2020-03-22 07:49:52	informazione interno	Italia	False	0	0	it	abbiamo fatto estate così perché estate influenza non fin…	2
80261	80261	1241633181998202880	2020-03-22 07:49:53	A.T di Belvedere	Roma, Lazio	False	3	14	it	tutti numeri del bollettino del	2
80264	80264	1241633182136614915	2020-03-22 07:49:53	informazione interno	Italia	False	0	0	it	caro una domanda retorica con risposta scontata sono basta parola alcuni peggio sono…	0
80270	80270	1241633182736416768	2020-03-22 07:49:53	informazione interno	Italia	False	0	0	it	coronavirus bollettino delle ultime ore genova cittadini coda alla mensa dei poveri multati per assembram…	0
80418	80418	1241633262277136385	2020-03-22 07:50:12	Gianni Tacchini	Torino, Piemonte	False	0	0	it	coronavirus terminata riunione leader ora per conte punto misure economiche …	2
80423	80423	1241633266194669569	2020-03-22 07:50:13	Notiziedi		False	0	0	it	andamento casi informazioni aggiornamen…	2
80426	80426	1241633266504994821	2020-03-22 07:50:13	Gianni Tacchini	Torino, Piemonte	False	0	0	it	ultimo aggiornamento 2019 ncov – informazioni aggiornamenti https …	2
80439	80439	1241633271248756737	2020-03-22 07:50:14	Gianni Tacchini	Torino, Piemonte	False	0	0	it	andamento decessi giornalieri informazioni…	2
80445	80445	1241633274386137088	2020-03-22 07:50:15	Agenparl	Roma	False	0	0	it	zaia febbraio coronavirus colpa dei cinesi che mangiano topi vivi zaia maggio coronavirus artificiale all…	2
80469	80469	1241633287111610375	2020-03-22 07:50:18	Gianni Tacchini	Torino, Piemonte	False	0	0	it	wuhan aperti wet market pandemia non posto fine all’inferno dei come mostrano…	2
80580	80580	1241633350915416065	2020-03-22 07:50:33	AladinoAA+		False	1	16	it	dice abbiamo sbagliato anche chi aveva infarto stato registrato come decesso non …	0
80582	80582	1241633353767563264	2020-03-22 07:50:34	Valter #PaceAmoreLibertà		False	0	0	it	gli animali possono infettarsi con alcuni inclusi cani gatti rischio che possano trasmet…	0
80593	80593	1241633358054133761	2020-03-22 07:50:35	StefaniaL❤️ve_Official	TORINO  	False	0	3	it	turismo nuova zelanda fermato progetti turistici corso	2
80613	80613	1241633370511151104	2020-03-22 07:50:38	Zerouno TV		False	0	0	it	“seguirò scienza già sin ’ora assicuro non sarà shutdown federale” dopo aver incontrato …	2
80767	80767	1241633451893239813	2020-03-22 07:50:58	Antonio Torchia	Lamezia Terme, Calabria	False	0	0	it	condomini hanno diritto per legge sapere sono famiglie isolamento per oppure rischia…	1
80786	80786	1241633464279072768	2020-03-22 07:51:00	Odile🇪🇺	Venezia, Italia	False	0	0	it	possibile raggiungere figli minorenni che sono attualmente domiciliati altra regione …	2
80834	80834	1241633484705275904	2020-03-22 07:51:05	Pino Frisoli	Italia	False	0	0	it	dati del aggiornati alle ore oggi	2
80867	80867	1241633500551360512	2020-03-22 07:51:09	Fayez Benomran	Doha, Qatar	False	0	0	it	“fiero essere italiano non sono infallibile mai scelte avventate”	1
81029	81029	1241633584504594432	2020-03-22 07:51:29	Notizie Oggi 24		False	0	0	it	oggi oltre 27mila tamponi registrano 697 casi positivi decessi 586 guariti sotto rapporto tra …	2
81032	81032	1241633584903004161	2020-03-22 07:51:29	La voce di Alba	Alba, Piemonte	False	0	0	it	anche professionisti forensi potranno accedere bonus 600 euro quali sono altre misure sostegno per …	2
81044	81044	1241633588862386178	2020-03-22 07:51:30	La voce di Alba	Alba, Piemonte	False	0	0	it	dopo che caduto addosso pezzo muro nel tribunale cui stava difendendo giulia …	2
81122	81122	1241633634949439493	2020-03-22 07:51:41	Two cents Tweets		False	0	16	it	bertolaso  “ mila euro giorno per ogni paziente covid ecco perché gli ospedali …	2
81124	81124	1241633635264069633	2020-03-22 07:51:41	Ancora Fischia	Rimini 	False	2	3	it	morti stasera per covid 54enne una 88enne leggilo	0
81304	81304	1241633748321517568	2020-03-22 07:52:08	Cinzia Bonfà	Rome, Italy	False	0	0	it	bene abolire fumo oltre	2
81384	81384	1241633794286903296	2020-03-22 07:52:19	DipartimentoExpo	Milano, Lombardia	False	0	0	it	reso noto che avrebbe fatto annuncio dell aumento della spesa per difesa alla faccia della pande…	2
81435	81435	1241633819574353921	2020-03-22 07:52:25	StefaniaL❤️ve_Official	TORINO  	False	5	13	it	coronavirus palermo divieti spiaggia nel weekend ecco situazione	2
81446	81446	1241633827673473025	2020-03-22 07:52:27	Trapani 24h	Italia	False	0	0	it	continua senza sosta terrorismo mediatico per spaventare gli italiani per fare così accettare bonariamente …	2
81478	81478	1241633840839503872	2020-03-22 07:52:30	DipartimentoExpo	Milano, Lombardia	False	0	0	it	ultimo aggiornamento 2019 ncov – informazioni aggiornamenti …	2
81489	81489	1241633845088313344	2020-03-22 07:52:31	DipartimentoExpo	Milano, Lombardia	False	0	0	it	per contrastare indossare correttamente	2
81499	81499	1241633848921739264	2020-03-22 07:52:32	Zazoom Social News	Italia	False	0	0	it	possibile che non siano persone competenti affidi tutto solo uomo …	0
81582	81582	1241633891938689024	2020-03-22 07:52:42	Agri Hotel Umbria	Perugia	False	0	0	it	fogna del pianeta terra pandemia non chiuso wet market videoinchiesta nell’…	2
81648	81648	1241633929112813568	2020-03-22 07:52:51	francy	Italia	False	0	0	it	divino otelma detto che non parte una strategia del mossad per far passare …	2
81679	81679	1241633949643874304	2020-03-22 07:52:56	Enzo Bollani		False	0	0	it	1294 morti mln 794 morti mln appena sentito mio fratello che vive …	0
81750	81750	1241633987438804993	2020-03-22 07:53:05	vicio	Dark Corners of the Internet	False	0	0	it	mattino trasmissioni che parlano parla internet solo più post sul …	2
81759	81759	1241633992111243264	2020-03-22 07:53:06	Michele Capobianco	Italy, Europe, Planet Earth	False	0	0	it	colosso tedesco dell acciaio annuncia taglio 11mila posti per far fronte …	2
81764	81764	1241633995542142976	2020-03-22 07:53:07	Casa Lettori	Sicilia, Italia	False	40	97	it	libro cui non parlerà mai	2
81822	81822	1241634021651685381	2020-03-22 07:53:13	Primocanale	Genova - Liguria - Italia	False	0	1	it	altri casi guariti due decessi annuncio	2
81824	81824	1241634025002975238	2020-03-22 07:53:14	Primocanale	Genova - Liguria - Italia	False	0	1	it	raccolta fondi dona poltrone ospedale promotore primo paziente …	2
81846	81846	1241634034075209728	2020-03-22 07:53:16	Primocanale	Genova - Liguria - Italia	False	0	1	it	meno morti rispetto 2019	2
81860	81860	1241634038353481728	2020-03-22 07:53:17	Primocanale	Genova - Liguria - Italia	False	0	0	it	tra danni del anche aumento sproporzionato della povertà	0
81885	81885	1241634051326443520	2020-03-22 07:53:20	Primocanale	Genova - Liguria - Italia	False	1	0	it	mattino trasmissioni che parlano parla internet solo più post sul…	2
81924	81924	1241634071660449792	2020-03-22 07:53:25	valerie colonna	ajaccio	False	0	0	it	boccia “ parametri covid restano vigore fino dicembre”	0
81985	81985	1241634105000951808	2020-03-22 07:53:33	Sara Minghini	Italia	False	0	0	it	pongo una domanda ’uso continuativo mascherine può causare indebolimento del nostro sistema immunitario …	2
82035	82035	1241634130988687361	2020-03-22 07:53:39	Jorge Nunez Saracho	durango mexico 	False	0	1	it	continui dietrofront scuole allo sbando …	2
82039	82039	1241634134512013312	2020-03-22 07:53:40	Franca caredda		False	0	0	it	come mai cina solo morti milione abita…	0
82059	82059	1241634147220836354	2020-03-22 07:53:43	Salvatore Balducci	Corato	False	0	0	it	dal “lavoro remoto forzato” alle nuove modalità organizzative del post pandemia approfondimento curato giovanni …	2
82087	82087	1241634163406639106	2020-03-22 07:53:47	Giulio Gargiullo	Rome Санкт-Петербург	False	1	1	it	quattro nuovi casi positivi	2
82125	82125	1241634188522147840	2020-03-22 07:53:53	ANTONIO		False	0	0	it	italia boccia avverte altre zone rosse rispondo così	2
82197	82197	1241634226589577216	2020-03-22 07:54:02	Puglia Stream NoStop	Puglia	False	0	0	it	bollettino coronavirus milano lombardia calano ricoverati per prima volta …	2
82248	82248	1241634255920345089	2020-03-22 07:54:09	Paolo Chiaradia	Stevenà	False	0	0	it	sanità pubblica distrutta massacrata …	2
82329	82329	1241634298308055040	2020-03-22 07:54:19	Massimo Daniele Iafisco		False	0	0	it	arancione tecnico come chi corre notte con maglia fosforescente nella speranza …	2
82337	82337	1241634305924792320	2020-03-22 07:54:21	Daniela  Camboni	journalist 	False	0	0	it	caposala appena spiegato regole contro	2
82355	82355	1241634310547025920	2020-03-22 07:54:22	Rossella Muroni	Roma, Lazio	False	8	16	it	reddito base incondizionato subito …	2
82374	82374	1241634326950928384	2020-03-22 07:54:26	Franco Stanco		False	0	0	it	grazie professor che spiega modo magistrale come funziona contagio nel mondo…	2
82375	82375	1241634327231954944	2020-03-22 07:54:26	frammentivocali		False	0	0	it	riepilogo ufficiale regione per regione	2
82387	82387	1241634332298620928	2020-03-22 07:54:27	Elisabetta Milani	Milano e dintorni	False	0	1	it	• attualmente positivi 761 671 • deceduti 870 653 • dimessi guariti 498 987 020 • …	2
82430	82430	1241634356982157312	2020-03-22 07:54:33	Michele Manuelli		False	0	0	it	zone gialla divieti	2
82455	82455	1241634369489510400	2020-03-22 07:54:36	marioviassolo 🏴‍☠️	Pietra Ligure, Liguria	False	0	0	it	morti nelle ultime ore salgono 753 dati	0
82462	82462	1241634377437765632	2020-03-22 07:54:38	Giampiero		False	0	0	it	vaccini anti tradizionali vettoriali genetici con proteina perché alcuni sono già pronti https …	2
82494	82494	1241634391060865024	2020-03-22 07:54:41	Gabriella Ziliani Italia Viva	Rivoli, Piemonte	False	0	0	it	altri casi positivi provincia	2
82508	82508	1241634402628710400	2020-03-22 07:54:44	il boss		False	45	180	it	coronavirus donna lascia messaggio sull’enigmistica prima morire “scusate figli miei voglio morire” …	0
