	Unnamed: 0	id_str	created_at	user_name	user_location	user_verified	retweet_count	favorite_count	lang	text	sentiment
4725	4725	1241578795120934912	2020-03-22 04:13:46	Ron¥-N	El universo	False	0	0	es	san juan muertes causadas por covid 201 contagios nuevos …	0
4727	4727	1241578798837006336	2020-03-22 04:13:47	Marplatense orgullosa 🐵💛		False	0	0	es	mañana noviembre falten premiación del concurso nacional fotografía científica fotocien…	0
4728	4728	1241578798849679361	2020-03-22 04:13:47	🦋	José Mármol, Argentina	False	0	0	es	600 mil desempleados tras efectos covid vía	0
4730	4730	1241578799021666304	2020-03-22 04:13:47	vanessa	fl	False	4	13	es	estudio vincula variabilidad glóbulos rojos con mortalidad por covid	0
4731	4731	1241578802364506120	2020-03-22 04:13:48	Cristina Gómez Lima ✨ USA CUBREBOCAS 😷	Desierto de Sonora 	False	7	8	es	este día integrantes agrupación antorcha campesina manifestaron plaza lerdo	0
4734	4734	1241578803010449411	2020-03-22 04:13:48	ALEX🇫🇮🔥		False	0	0	es	tokio japón las autoridades declararon alerta máxima sanitaria por presentar 534 infecciones diarias covid …	0
4742	4742	1241578807888314369	2020-03-22 04:13:49	Gerardo Alberto Isea	Venezuela	False	0	0	es	dos los principales expertos enfermedades infecciosas que asesoraron gobierno hong kong sobre pandemia…	0
4750	4750	1241578815740092416	2020-03-22 04:13:51	Luis Pico	Buenos Aires, Argentina	False	4	7	es	partido oficial jornada liga recibimos duro rival cfs minaya lucharemos para conseguir primera victo…	0
4759	4759	1241578824657178625	2020-03-22 04:13:53	natalia estrada		False	0	0	es	decide declinar participación los debido que alguien cercano dio positivo covid …	2
4761	4761	1241578828519976966	2020-03-22 04:13:54	Jennifer Hincapie Sanchez		False	8	10	es	california impondrá toque queda por covid	0
4765	4765	1241578828960608262	2020-03-22 04:13:54	FREDDY MORALES	VENEZUELA	False	0	0	es	lamentablemente méxico está por llegar los 100 mil muertos por covid millón con…	0
4769	4769	1241578832970354688	2020-03-22 04:13:55	ElMoyilibros	La gran Caracas	False	0	0	es	​ virus influenza transmite con facilidad una persona otra través gotitas …	2
4771	4771	1241578836564668417	2020-03-22 04:13:56	NotimexPr Es Noticia		False	0	0	es	secretaría salud desarrollo social informa que día hoy recibieron resultados negativ…	2
4780	4780	1241578844919926786	2020-03-22 04:13:58	laukasda	caba	False	0	0	es	aplicó pruebas para descartar cuatro miembros personal dieron positivo iguana https …	0
4781	4781	1241578845112864771	2020-03-22 04:13:58	Adrián E. Valbuena	Santiago, Chile	False	0	1	es	covid hizo que por primera vez ‘prima navidad’ entregue entre noviembre…	2
4786	4786	1241578848791203842	2020-03-22 04:13:59	GuisoDeLentejasRecargado	Chetoslovaquia 	False	0	0	es	avalancha covid que viene	0
4791	4791	1241578849915359234	2020-03-22 04:13:59	Diana ❄	México.	False	0	0	es	mueres tras convalecer por …	0
4792	4792	1241578850049568774	2020-03-22 04:13:59	Karen Fernández Casso		False	0	2	es	una alimentación saludable esencial para reducir riesgo enfermedades crónicas como obesidad diabetes enfermed…	2
4798	4798	1241578854625488897	2020-03-22 04:14:01	Jero Cacciavacha (Soy Felise)	Leprosario	False	1	0	es	que debes saber lucira covid prueba casera del coronavirus coronavirus realidad ficción con …	2
4800	4800	1241578861256728576	2020-03-22 04:14:02	SuNoticiero	Venezuela	True	1	2	es	los pacientes con covid fallecen porque les entuban mueren deshidratación hambre ahí botados…	0
4803	4803	1241578861567135745	2020-03-22 04:14:02	Jose Daniel	Medellín, Colombia	False	0	0	es	ley seca edo mex cdmx ante alza contagios covid	2
4805	4805	1241578861743104005	2020-03-22 04:14:02	Ginkga Baldova		False	1	1	es	ante oferta productos clorito sodio denominados miracle mineral solution mms como supuest…	2
4808	4808	1241578861969715201	2020-03-22 04:14:02	but	Panamá	False	2	2	es	¿qué tanto visto afectada economía con pandemia del covid	0
4809	4809	1241578862036877312	2020-03-22 04:14:02	maribu	montevideo	False	0	1	es	geresat cojedes resolución conflicto con las los vulnerables contagio del covid según resolución nro …	2
4810	4810	1241578862666027010	2020-03-22 04:14:02	MARIA GONZALEZ🇨🇴		False	0	0	es	una autorización uso emergencia para primera prueba covid autodiagnóstico casa fue emitida por adminis…	2
4814	4814	1241578866138927104	2020-03-22 04:14:03	↺B.⁷⁷🔮	Comfy place (I try)✨	False	0	0	es	weyyy nooooo	2
4815	4815	1241578866273071108	2020-03-22 04:14:03	Juan Chourio Diaz	maracaibo-Venezuela	False	0	1	es	¡ pierdas través del invita conferencia vida emocional con cov…	0
4817	4817	1241578866579247111	2020-03-22 04:14:03	ninoska Rodríguez		False	0	0	es	informe anónimas casos positivos covid disponibles mapa interactivo fecha con…	2
4825	4825	1241578874393296898	2020-03-22 04:14:05	Rodrigo José Javier		False	0	0	es	“hizo que investigación fuera veces más rápida” dolly parton financió parte vacuna moderna contra …	0
4828	4828	1241578874800144384	2020-03-22 04:14:05	alienvzla76		False	2	1	es	vía cantante compartió emotivo mensaje querida madre quién hace pocos días perdió …	0
4837	4837	1241578882488127490	2020-03-22 04:14:07	Jesus De veracruz		False	0	0	es	gavin newsom gobernador california anunció toque queda ante aumento casos …	2
4843	4843	1241578882958049280	2020-03-22 04:14:07	Pez Blaugrana		False	1	1	es	como medida para mitigar propagación desinfectamos mobiliario los gimnasios las áreas para perros…	2
4849	4849	1241578890021277701	2020-03-22 04:14:09	WBEIMAR LO DICE (🏡)	MEDELLÍN, COLOMBIA	False	3	4	es	respirando humo desde anoche rosario respirando humo esta mañana sabemos cuán contaminado está aire pues …	0
4858	4858	1241578894534336512	2020-03-22 04:14:10	OL` Schopie		False	2	3	es	hemos podido ver datos cuándo han administrado registro del actt …	2
4873	4873	1241578899982745602	2020-03-22 04:14:11	_suritza	entre el corazón y la razón	False	0	0	es	medida busca disminuir las reuniones los fines semana que han disparado los nuevos casos acerca las …	2
4876	4876	1241578903707115520	2020-03-22 04:14:12	Mrs. Weird	Mexico	False	0	1	es	costoso gigantesco desafío para distribuir vacuna contra covid	0
4880	4880	1241578904374181890	2020-03-22 04:14:12	tatiana larrota		False	0	1	es	crisis planetaria derivada salud pública desatada por pandemia del covid replan…	0
4881	4881	1241578904516780034	2020-03-22 04:14:12	Flormee		False	0	7	es	¡ bajemos guardia covid continúa	2
4882	4882	1241578907335360514	2020-03-22 04:14:13	Juan Llorente Gómez	El Espino, La Chorrera, Panamá	False	0	0	es	crisis planetaria derivada salud pública desatada por pandemia del covid …	0
4883	4883	1241578907712622593	2020-03-22 04:14:13	oli bala		False	0	1	es	dra türeci  sahin  los científicos detrás una las vacunas más prometedoras contra covid https …	0
4884	4884	1241578907914186752	2020-03-22 04:14:13	Vicky✨		False	0	0	es	pronación temprana una medida económica útil manejo los pacientes con neumonía por covid con hipoxemia	0
4887	4887	1241578908702605313	2020-03-22 04:14:13	LasVerdades.NET	República Dominicana	False	0	0	es	covid formosa solo una paciente con síntomas	2
4891	4891	1241578911970066432	2020-03-22 04:14:14	Isabella		False	0	1	es	covid mercedes desde agosto que teníamos mercedes una jornada con casos dicha jornada…	2
4895	4895	1241578912758595584	2020-03-22 04:14:14	𝙻𝚎𝚕𝚎́		False	0	0	es	breves cadena por covid sucursal nueve julio del banco provi través	2
4898	4898	1241578916311113728	2020-03-22 04:14:15	Maria 🖤		False	0	1	es	nacho vuelve incorporarse los entrenos tras lesión que sufrió clásico pasado octubre tam…	0
4899	4899	1241578916478947331	2020-03-22 04:14:15	Cristian javier	Bogotá, D.C., Colombia	False	22	317	es	ministra consejera salud eyra ruíz aseguró que esperan tener para mes abril las vacunas contra…	0
4907	4907	1241578920471932929	2020-03-22 04:14:16	Camila Vola		False	0	0	es	juan pablo francia contrajo pero recuperó favorablemente podría tener minutos …	1
4918	4918	1241578924821360641	2020-03-22 04:14:17	Fernando Jaramillo M	Ibarra - Ecuador	False	0	2	es	seúl samsung biologics anunció estar produciendo masivamente tratamiento anticuerpos contra …	0
4919	4919	1241578924884271104	2020-03-22 04:14:17	William Marín		False	0	0	es	reporte covid noviembre 2020	2
4920	4920	1241578924926283776	2020-03-22 04:14:17	Conejo Verde		False	0	7	es	los sistemas salud europa abruman nuevo por covid noticias onu	0
4921	4921	1241578924930412544	2020-03-22 04:14:17	La vaca que más caga	Manizales 	False	0	0	es	datos aragón conclusiones continúa descenso semanal con menos casos que jueves pasado…	2
4929	4929	1241578929380605952	2020-03-22 04:14:18	Gabriel	La Plata	False	0	0	es	tras llegada del todo incluso cómo nos movilizamos cambiado pero has preguntado ¿cómo debería…	2
4934	4934	1241578933163896833	2020-03-22 04:14:19	Mascarillas Antivirus		False	0	0	es	son mil 572 héroes salud que han vencido covid través region digital	2
4942	4942	1241578937077170177	2020-03-22 04:14:20	@WbeimarMunoz.	Medellín, Colombia	False	1	8	es	biden prometió gobernante estatales que brindará los recursos necesarios para acabar con covid	2
4945	4945	1241578937240571904	2020-03-22 04:14:20	sintesis2008@gmail.com		False	0	0	es	hipertensión diabetes elevan complicación cerebral por covid	0
4951	4951	1241578941665742848	2020-03-22 04:14:21	🦋Ktira💬	Venezuela	False	417	153	es	final nombró gerente del huracán así como gerente del covid aún chiste pero colombia chiste	0
4953	4953	1241578944798883840	2020-03-22 04:14:22	ht24 Periodismo	Barranquilla	False	0	0	es	covid juego prevención está tus manos lávatelas con agua jabón …	2
4957	4957	1241578946262700032	2020-03-22 04:14:22	Variedades	Por acá	False	0	0	es	molécula puede ser una panacea contra covid pero aquí donde negativo politizar todo …	0
4967	4967	1241578950083706881	2020-03-22 04:14:23	ᴹᴬᴿᵀᴵᴺᴬ	San Martin De Tucumán	False	0	0	es	los encuestadores seguirán todas las medidas sanitarias para prevenir covid esta encuesta resultado del convenio…	2
4971	4971	1241578954126999552	2020-03-22 04:14:24	Cary		False	0	0	es	fmi advierte “difícil” recuperación económica mundial tras covid …	0
4972	4972	1241578954135425027	2020-03-22 04:14:24	gregory	Portland, OR	False	2	2	es	lavarse las manos con agua jabón una las medidas más efectivas para frenar covid pero millones niños…	0
4977	4977	1241578961907388416	2020-03-22 04:14:26	Carl Arthur King		False	2	6	es	estamos monitoreando cerca efecto covid para nuestros clientes empleados mientras trabajamos para …	2
4980	4980	1241578963123744769	2020-03-22 04:14:26	mauricio andres	Colombia	False	0	0	es	mesa enfermera denuncia que autorizar test covid las farmacias propiciaría focos contagio	2
4985	4985	1241578966588084225	2020-03-22 04:14:27	!Michel Michel!	Corregidora, Querétaro Arteaga	False	0	0	es	apostar por uso nuevas tecnologías adaptarse las circunstancias son una gran prueba innovació…	2
4994	4994	1241578971248185352	2020-03-22 04:14:28	Clive Bixby	Córdoba capital	False	0	8	es	ayer carmen fuentes julio esposa del fallecido periodista ramiro lora aldana salió clínica salud social sin…	0
5004	5004	1241578975564050432	2020-03-22 04:14:29	🌐 Luis F.🌐	Lima - Perú.	False	0	0	es	colombia registró 487 casos nuevos covid para total 225 490 contagios …	2
5020	5020	1241578983197728768	2020-03-22 04:14:31	Marcelo Veliz		False	0	0	es	hugo lópez gatell gobierno puede dictar los medios qué informar éstos seguirán informando sobre contag…	2
5038	5038	1241578992068694018	2020-03-22 04:14:33	Aldi💚		False	19	8	es	será hasta finales 2021 cuando través del mecanismo covax tenga acceso las primeras dos millones …	2
5040	5040	1241578995688386560	2020-03-22 04:14:34	erin	Florida, USA	False	1	7	es	california impuso toque queda gran parte territorio para detener aumento casos covid	0
5041	5041	1241578995789029377	2020-03-22 04:14:34	CristianF.Caponnetto	Buenos Aires,Argentina	False	0	0	es	arena fuera del reloj memorial las víctimas covid rafael lozano hemmer …	0
5042	5042	1241578995897925632	2020-03-22 04:14:34	Julio CC	Lima, Peru	False	8	25	es	nuevos casos covid hoy suman 7487 nuevos casos 7209 recuperados 198 fallecidos cifras globales …	2
5045	5045	1241578999828172800	2020-03-22 04:14:35	HT Noticias RD	República Dominicana	False	0	0	es	colombia registra 487 nuevos contagios 198 muertes por covid	0
5052	5052	1241579000633462785	2020-03-22 04:14:35	Raúl Fariño Bajaña	Gquil	False	0	1	es	covid más 150 muestras diarias consultorios febriles del gran resistencia noticias data nova	2
5056	5056	1241579004190240769	2020-03-22 04:14:36	Emigdio Jose Rodriguez Velasquez		False	0	0	es	penso que vacina contra covid debería ser obrigatoria que caso contrario corremos …	0
5064	5064	1241579008996913153	2020-03-22 04:14:37	Colombia.com (desde 🏠)	Colombia	False	0	0	es	durante crisis sanitaria covid nos rodea dolor multiplicado por imposibilidad asistir funerales …	0
5069	5069	1241579012826320896	2020-03-22 04:14:38	Eduardo🐲	HND	False	1	12	es	desde glorioso ejército bolivariano seguimos lucha frontal contra covid iya son 247 días cuarenten…	0
5070	5070	1241579012843020288	2020-03-22 04:14:38	Gerardo Alberto Isea	Venezuela	False	0	0	es	registra 829 caso país	2
5072	5072	1241579013421793280	2020-03-22 04:14:38	ᴮᴱ Pris⁷ | 🐰💜🦙		False	0	0	es	covid argentina 186 muertos más mil contagiados las últimas horas	0
5076	5076	1241579016789917701	2020-03-22 04:14:39	0n10nF1r3		False	1	1	es	ministerio salud pública cuba reporta nuevos casos positivos covid para acumulado 7639 país …	2
5079	5079	1241579017096085504	2020-03-22 04:14:39	Sadie		False	1	2	es	como les habíamos anunciado les compartimos invitación nuestro primer conversatorio covid las repercusiones …	2
5089	5089	1241579021600788480	2020-03-22 04:14:40	Jorge H Arango	Bogotá, DC Colombia.	False	0	0	es	¡ pierdas través del invita conferencia vida emocional con covid…	0
5095	5095	1241579026340352001	2020-03-22 04:14:41	saku la + pijuda ᵃⁿʸ	la loma del orto 	False	0	1	es	profundo duelo obstetricia ginecología carabobo venezuela por fallecimiento dra liliane somogy…	0
5098	5098	1241579029808979969	2020-03-22 04:14:42	Andres M. Peñaloza R		False	0	1	es	santa detectaron 669 nuevos casos fallecieron pacientes con covid	0
5104	5104	1241579037660774401	2020-03-22 04:14:44	Bornancini Sergio	. . : :Matriz de Ideas : : . .	False	0	1	es	lugar fortalecer presupuesto 2021 raquítico sistema salud recortan menos prevención desnut…	0
5111	5111	1241579042769231872	2020-03-22 04:14:45	Mauricio Cabrera	Vancouver CAN	False	0	0	es	llegan brasil las primeras dosis vacuna china coronavac contra covid	0
5113	5113	1241579043021033472	2020-03-22 04:14:45	Don Vocero	Mexico	False	26	35	es	tendrá mayor intensidad covid diciembre	2
5128	5128	1241579051157983232	2020-03-22 04:14:47	Mouse		False	1	0	es	“covid amazonía colombiana impacto una pandemia selva” ⃣ los…	0
5130	5130	1241579051384520704	2020-03-22 04:14:47	Pilar		False	0	0	es	reducción menos con respecto presupuesto para 2020 afectará muchos rubros para las los jalisci…	2
5131	5131	1241579054299570182	2020-03-22 04:14:48	Mathías.	Chaco, Argentina.	False	0	1	es	seremi salud marlenne durán llegó hasta terminal talca junto cuadrilla sanitaria salud ocupacional para realiza…	2
5138	5138	1241579058569400323	2020-03-22 04:14:49	Café Negro Portal	Culiacán, Sinaloa	False	1	1	es	reporte del plan estatal prevención control actualizaciónjueves noviembr…	2
5140	5140	1241579059034849282	2020-03-22 04:14:49	Ruben	Xalapa	False	1	5	es	covid estado situación general belgrano	2
5144	5144	1241579062876930048	2020-03-22 04:14:50	Cesar Islas		False	0	0	es	que hagamos dejemos hacer ahora para detener los contagios covid dependerá cómo viviremos navidad …	0
5154	5154	1241579067079565312	2020-03-22 04:14:51	J.J. Paredes	Guatemala 	False	0	0	es	covid sus bulos 831 mentiras alertas falsas desinformaciones sobre coronavirus	0
5156	5156	1241579067285086209	2020-03-22 04:14:51	Ava	Smallvile	False	0	0	es	mañana partir las mañana concluirá último minuto del domingo prevé que aplique…	2
5166	5166	1241579071819169792	2020-03-22 04:14:52	ＭＡＲÍＡ ＬＵＣÍＡ 🍷	Córdoba, Argentina	False	0	0	es	pues oaxaca bajo guardia ante covid siguen aumentando los contagios muchos normalidad otro…	2
5171	5171	1241579076147728384	2020-03-22 04:14:53	Abraham 🎄	Campeche, México	False	1	1	es	california imponen toque queda por pico casos covid vía	0
5173	5173	1241579076420337665	2020-03-22 04:14:53	Imbadguydah	En mi burbuja de muñequitos. ♡	False	0	1	es	covid impacta inmobiliaria davos krup los ‘calls centers’ oion hunde arquitectur…	0
5182	5182	1241579080497221632	2020-03-22 04:14:54	EnriettiG	Trenque-Caleta Olivia -Córdoba	False	0	0	es	alguien puede explicar eso paquete ayuda dinero público español los países del norte africa …	2
5184	5184	1241579080522309632	2020-03-22 04:14:54	gabz🎈		False	0	0	es	había leído interpretado dicha información respeto oms hecho bastante …	2
5191	5191	1241579088327798785	2020-03-22 04:14:56	Alma Gonzalez		False	0	0	es	¿qué pasó allí senadores del dan positivo prueba covid horas después dan negativo	2
5204	5204	1241579096427188230	2020-03-22 04:14:58	Tu amigo Tony	Cuauhtémoc, Distrito Federal	False	0	0	es	hemos realizado diferentes alianzas para gestionar oportunamente las muestras pruebas covid para municipio …	2
5208	5208	1241579096620052487	2020-03-22 04:14:58	Leonel Condore		False	0	0	es	reporte ministerio salud informa que hoy notificaron casos covid activaron …	2
5210	5210	1241579096892674049	2020-03-22 04:14:58	Milicia Bolivariana	Valencia Estado Carabobo	False	6	4	es	pfizer elevó efectividad vacuna contra covid	0
5220	5220	1241579104903847937	2020-03-22 04:15:00	Richard Garzón	Metrologist	False	0	0	es	caída las remesas venezuela por covid golpe para los ciudadanos …	0
5228	5228	1241579109337182208	2020-03-22 04:15:01	Gi		False	0	0	es	oregon bate récord fallecimientos contagios por sets new record for deaths …	1
5229	5229	1241579109500825609	2020-03-22 04:15:01	Hilario Perez	Yaracuy	False	0	0	es	hoy compañero del trabajo dijo que creía nada sobre covid argumentando que todas las muertas atri…	0
5230	5230	1241579109605613574	2020-03-22 04:15:01	Recompilado	Venezuela	False	1	1	es	hoy confirmó nuevo fallecimiento por coronavirus nuestro país trata una paciente años rivera …	0
5234	5234	1241579113372057600	2020-03-22 04:15:02	Gustavo Estrella		False	0	0	es	pandemia covid está lejos terminar covid una infección grave que puede tener impacto largo plazo …	0
5240	5240	1241579114378792962	2020-03-22 04:15:02	Julio Ovalle Schulz	Santiago, Chile	False	0	0	es	así aparecen publicados los resultados los ensayos clínicos las diferentes vacunas hace dos días …	2
5245	5245	1241579117692227584	2020-03-22 04:15:03	Noticieros Hoy Mismo	Honduras	False	0	1	es	informó que hoy confirmaron 039 nuevos casos los cuales 517 corresponden …	2
5248	5248	1241579118052900865	2020-03-22 04:15:03	ruth	Argentina lamentablemente 	False	0	1	es	san lorenzo reportaron casos roldán granadero baigorria …	2
5259	5259	1241579126504304640	2020-03-22 04:15:05	Adán Leyva Avalos	Puerto Vallarta	False	1	2	es	cómo olvidar cuando interpreté tiempos aquellos …	0
5263	5263	1241579130304552966	2020-03-22 04:15:06	zenei	he/him	False	1	23	es	tras aprendido por pandemia del coronavirus ¿bolivia debe…	0
5265	5265	1241579130635853831	2020-03-22 04:15:06	Luis Miguel Astaiza		False	0	1	es	sobre contingencia por  viernes noviembre …	2
5266	5266	1241579130900152323	2020-03-22 04:15:06	Maribel Puerta		False	0	0	es	fueron detectados confirmados 743 casos territorio bonaerense por que …	2
5267	5267	1241579134121279489	2020-03-22 04:15:07	VOICE DE DIOS	Solo JESUCRISTO salva. 	False	1	0	es	los preparan una gala marcada por reguetón	2
5270	5270	1241579134490419200	2020-03-22 04:15:07	Lina María 🇨🇴⚽		False	1	25	es	organización mundial salud oms defendió este jueves necesidad mantener abiertas las escuelas durante …	2
5274	5274	1241579134876336129	2020-03-22 04:15:07	RCALISTOC🇨🇱🏳️‍🌈		False	0	0	es	seguimos trabajando cada municipio para detectar casos barrio las dalias mar del…	2
5280	5280	1241579138818936832	2020-03-22 04:15:08	𝖈𝖆𝖘𝖘	errejota	False	0	1	es	habla con gobernadores republicanos demócratas sobre sus planes para responder repunte pandemia …	0
5282	5282	1241579138986553345	2020-03-22 04:15:08	Toni	Los Barrios	False	0	9	es	con 225 490 casos 761 muertes 132 393 recuperados cierra noviembre 2020 cuanto ava…	0
5287	5287	1241579142770016256	2020-03-22 04:15:09	♀ Daai 🌈		False	0	0	es	pba últimos días media 600 casos hoy 743 caba últimos días media 450 casos hoy 479 sigamos …	2
5290	5290	1241579143239798785	2020-03-22 04:15:09	Leti Martinez Bogarin		False	0	0	es	los líderes apuntan una salida cauta gradual las restricciones para evitar una tercera ola contagios …	0
5292	5292	1241579143596331008	2020-03-22 04:15:09	elvis_cochuelo	Mexicalpan de las pitayas 	False	0	0	es	situación actual casos confirmados ocupación camas críticas generales info …	2
5294	5294	1241579147140489216	2020-03-22 04:15:10	PERIÓDICO del ESTADO	PLANETA TIERRA	False	0	0	es	según ministro equipo abogados especialistas tecnología están esperando materi…	0
5295	5295	1241579147668963328	2020-03-22 04:15:10	Edú Villarce	Hacienda de Echegaray, Naucalp	False	0	1	es	coronavirus santa 669 nuevos casos fallecidos	0
5297	5297	1241579150877622273	2020-03-22 04:15:11	Crystal Palace		False	4	4	es	con anuncio suspensión eventos masivos los cantones vecinos mantuvieron …	0
5307	5307	1241579155172610054	2020-03-22 04:15:12	Doña VANEAVELINA♀	Barranquilla, Atlántico	False	0	0	es	son 292 los internados unidades terapia intensiva con porcentaje ocupación camas …	2
5312	5312	1241579159752781825	2020-03-22 04:15:13	Josefina	Coronel Pringles.	False	0	1	es	hoy rusia ucrania registran récord nuevos contagios continente africano sobrepasó los …	2
5322	5322	1241579164425228288	2020-03-22 04:15:14	A L E J A N D R O	En un lugar de Sevilla	False	0	7	es	registraron 164 casos nuevos murieron ciudadanos más por este …	0
5323	5323	1241579164542664705	2020-03-22 04:15:14	Mateo 👑	La Pampa, Argentina	False	0	0	es	con fallecidos totales 829 casos activos personas cuidados intensivos actualización información…	2
5335	5335	1241579171941437442	2020-03-22 04:15:16	YANKEE AT HOME 🏠🏟💎	Barranquilla, Colombia	False	1	2	es	anuncian toque queda california por pandemia	0
5343	5343	1241579172675411974	2020-03-22 04:15:16	Robert®	Área 51	False	0	2	es	definitivamente este año experiencia totalmente diferente pero sigue siendo especial …	2
5351	5351	1241579176743841793	2020-03-22 04:15:17	Mary Rodríguez		False	0	1	es	presenta este viernes pedido para autoricen compañía trabaja…	2
5355	5355	1241579180321656832	2020-03-22 04:15:18	Angie Ortiz		False	0	0	es	brasil recibió 120 mil vacunas chinas contra coronavirus …	0
5357	5357	1241579180711649280	2020-03-22 04:15:18	ņ	Río Gallegos, Argentina	False	0	0	es	vacuna contra creada por las farmacéuticas estados unidos alemani…	2
5365	5365	1241579184880848896	2020-03-22 04:15:19	𝓙𝓸𝓼𝓮 𝓙 𝓢𝓪𝓻𝓠𝓾𝓲𝓷𝓽📸	Chile	False	0	8	es	pfizer presenta este viernes pedido para que autoricen vacuna compañía que…	2
5369	5369	1241579188974387200	2020-03-22 04:15:20	Andres Moreno Jaramillo 📊	Bogotá, D.C., Colombia	False	2	5	es	médicos itinerantes suman una nueva misión interior nuestro país para apoyar equipos locales aportar…	2
5382	5382	1241579193655267328	2020-03-22 04:15:21	Olme R. Contreras G.	EL SALVADOR Y EEUU 	False	0	2	es	crisis del tercera protesta sanitarios málaga contra orden salud que suspende permisos…	2
5384	5384	1241579197019172865	2020-03-22 04:15:22	solodiego	Chile	False	0	0	es	¡bienvenidos estamos este jueves espacio para aclarar dudas sobre …	2
5387	5387	1241579200936624129	2020-03-22 04:15:23	J.L.		False	0	0	es	informe diario sobre los casos observados día noviembre las …	2
5400	5400	1241579205772574726	2020-03-22 04:15:24	B r i c e ñ o♈️	gerabonilla11gerabonilla_ 	False	0	1	es	lunes creará comite diseñará operativo vacunación nacional estará lunes…	2
5401	5401	1241579206133383173	2020-03-22 04:15:24	Ragnar Lodbrok		False	0	0	es	médicos itinerantes suman una nueva misión interior nuestro país para apoyar equipos locales…	2
5408	5408	1241579214182076416	2020-03-22 04:15:26	seli 🦋		False	0	0	es	por por los tuyos ¡protégete …	2
5410	5410	1241579214312267776	2020-03-22 04:15:26	Propontis	Roma, Lacio	False	0	0	es	apócrifo 124 vestigios misterio del dique ciénaga lugar una semiosis infinita “vestigios”…	2
5412	5412	1241579217994858497	2020-03-22 04:15:27	Carolina Murcia Pérez🌈	Colombia	False	0	1	es	primer ministro nipón yoshihide suga pide los japoneses extremar precaución ante nuevo récord con…	2
5415	5415	1241579218368159746	2020-03-22 04:15:27	Raúl Rom	Madrid, Espagne	False	0	3	es	contra podría ser distribuida este año	0
5421	5421	1241579222721802240	2020-03-22 04:15:28	Robert Ficher		False	0	0	es	los superintendentes escolares miami dade broward así como asociación educación florida han mostrad…	2
5425	5425	1241579223191400448	2020-03-22 04:15:28	Román Caballero		False	0	1	es	estados unidos especial nueva york tomado camino opuesto los países europeos donde las instituciones…	2
5427	5427	1241579226899374083	2020-03-22 04:15:29	EL TIEMPO	Bogotá, Colombia	True	29	64	es	según universidad johns hopkins tiene mayor tasa letalidad por mundo …	2
5433	5433	1241579234931474433	2020-03-22 04:15:31	INF CENTRAL	chuy uruguay	False	0	0	es	jueves con 464 nuevos casos rosario 1669 toda provincia	2
5441	5441	1241579239486472192	2020-03-22 04:15:32	Ariel Moreno	Cali, Colombia	False	0	0	es	florida superó barrera los 900 mil casos positivos estado algunas autoridades local…	2
5450	5450	1241579247858311168	2020-03-22 04:15:34	𝕰𝖑 𝖔𝖏𝖔 𝖖𝖚𝖊 𝖙𝖔𝖉𝖔 𝖑𝖔 𝖛𝖊	Agnóstico y liberal. 	False	4	10	es	reporte nuevos casos 1669 total 134 216 activos 11776 fallecidos 1956 …	0
5453	5453	1241579248026083328	2020-03-22 04:15:34	JAIME GONZALEZ	COLOMBIA (JAMUNDI/VALLE)	False	0	0	es	nueva york suspendió las clases por rebrote	0
5455	5455	1241579251859705856	2020-03-22 04:15:35	🎶🕺🎶💯🇮🇩🦁		False	0	0	es	meseta rosario con 464 nuevos casos este jueves vía	2
5461	5461	1241579255990894597	2020-03-22 04:15:36	M E L		False	0	0	es	obispo margarita fernando castro agüayo rechazo las medidas aislamiento que …	0
5463	5463	1241579256523694080	2020-03-22 04:15:36	SILVIA DE LOS RIOS	Lima, Perú	False	4	12	es	california vuelve confinamiento parcial como muchos sitios europa los negocios esenciales cerrarán…	0
5470	5470	1241579260986273794	2020-03-22 04:15:37	Khia		False	0	0	es	nuevo número alto fallecidos por país bogotá fueron reporte este …	0
5474	5474	1241579264924962816	2020-03-22 04:15:38	Codigo JuniorGuz18	Moca, Dominican Republic	False	3	6	es	las primeras dosis alcanzarían para vacunar este año millones personas estima que trabajadores del …	2
5477	5477	1241579268695613440	2020-03-22 04:15:39	Matias Mihovilcevic	Buenos Aires, Argentina	False	0	0	es	mundo tener abiertas las escuelas primarias genera más contagios teléfono para los gremialistas …	2
5482	5482	1241579272638271488	2020-03-22 04:15:40	Fernando Valdez	Buenos Aires. Argentina.	False	1	0	es	algunos supermercados comenzaron experimentar desabasto debido anuncio las nuevas restricciones por…	0
5483	5483	1241579272793280514	2020-03-22 04:15:40	A.K. Brown	Manhattan, NY	False	0	0	es	peso cierra unidades por dólar logra mejor cotización desde marzo …	1
5485	5485	1241579273280000000	2020-03-22 04:15:40	Martin  Ψ	Por aca	False	0	3	es	las decoraciones navideñas ven las calles las principales ciudades europeas incluidas …	2
5488	5488	1241579276895469568	2020-03-22 04:15:41	famous star		False	0	0	es	parte río negro pacientes fallecidos una mujer hombre años cipolletti una …	0
5490	5490	1241579277079973888	2020-03-22 04:15:41	CRISTIAN ☯️	Chocó, Colombia	False	0	0	es	habla con gobernadores republicanos demócratas sobre sus planes para responder repunte pande…	2
5519	5519	1241579297640525824	2020-03-22 04:15:46	Rodolfo Benites	Lima, Peru	False	0	1	es	seguimos trabajando cada municipio para detectar casos barrio las dalias…	2
